,ORIGIN,DEST,DEP_DEL15,Group,flight_counts
614,BNA,CLT,0.19583333333333333,2,90
615,BNA,CMH,0.2529335071707953,4,90
616,BNA,DAL,0.21636675235646957,3,90
617,BNA,DCA,0.14528101802757157,1,90
618,BNA,DEN,0.21407766990291263,3,90
619,BNA,DFW,0.24607877309166956,3,90
620,BNA,DSM,0.24242424242424243,3,90
621,BNA,DTW,0.17726657645466848,2,90
622,BNA,ECP,0.24975514201762977,3,90
623,BNA,EWR,0.22449850618864703,3,90
624,BNA,EYW,0.3076923076923077,5,90
625,BNA,FAR,0.1782178217821782,2,90
626,BNA,FLL,0.2908496732026144,4,90
627,BNA,FNT,0.33064516129032256,5,90
628,BNA,FSD,0.2153846153846154,3,90
629,BNA,GNV,0.0,0,90
630,BNA,GRR,0.22727272727272727,3,90
631,BNA,HDN,0.0625,0,90
632,BNA,HOU,0.20198675496688742,3,90
633,BNA,IAD,0.17010309278350516,2,90
634,BNA,IAH,0.1745773732119636,2,90
635,BNA,ISP,0.14375,1,90
636,BNA,JAX,0.2077922077922078,3,90
637,BNA,JFK,0.2169657422512235,3,90
638,BNA,LAS,0.29115779189057156,4,90
639,BNA,LAX,0.22025097360450022,3,90
640,BNA,LGA,0.1976023976023976,2,90
641,BNA,LGB,0.23697916666666666,3,90
642,BNA,MCI,0.22029488291413704,3,90
643,BNA,MCO,0.2816691505216095,4,90
644,BNA,MDT,0.3684210526315789,5,90
645,BNA,MDW,0.20772303595206393,3,90
646,BNA,MFE,0.07692307692307693,0,90
647,BNA,MIA,0.2536136662286465,4,90
648,BNA,MKE,0.2284325637910085,3,90
649,BNA,MLB,0.22535211267605634,3,90
650,BNA,MSP,0.16295025728987994,2,90
651,BNA,MSY,0.22635135135135134,3,90
652,BNA,MYR,0.20413793103448277,3,90
653,BNA,OAK,0.4263565891472868,5,90
654,BNA,OKC,0.24390243902439024,3,90
655,BNA,OMA,0.16326530612244897,2,90
656,BNA,ORD,0.16301183776440908,2,90
657,BNA,ORF,0.1990521327014218,2,90
658,BNA,PGD,0.2524271844660194,4,90
659,BNA,PHL,0.20416386836803224,3,90
660,BNA,PHX,0.22385321100917432,3,90
661,BNA,PIA,0.15267175572519084,2,90
662,BNA,PIE,0.2753623188405797,4,90
663,BNA,PIT,0.23248407643312102,3,90
664,BNA,PNS,0.23756218905472637,3,90
665,BNA,PSM,0.5769230769230769,5,90
666,BNA,PVD,0.060240963855421686,0,90
667,BNA,PVU,0.34615384615384615,5,90
668,BNA,RDU,0.18826185101580137,2,90
669,BNA,RIC,0.26744186046511625,4,90
670,BNA,ROA,0.375,5,90
671,BNA,RSW,0.2807017543859649,4,90
672,BNA,SAN,0.2783018867924528,4,90
673,BNA,SAT,0.20595854922279794,3,90
674,BNA,SAV,0.13060428849902533,1,90
675,BNA,SEA,0.19606299212598424,2,90
676,BNA,SFB,0.3364485981308411,5,90
677,BNA,SFO,0.321875,5,90
678,BNA,SJC,0.25,3,90
679,BNA,SJU,0.16666666666666666,2,90
680,BNA,SLC,0.12004662004662005,1,90
681,BNA,SMF,0.1794871794871795,2,90
682,BNA,SNA,0.31868131868131866,5,90
683,BNA,SRQ,0.1568627450980392,2,90
684,BNA,STL,0.20058997050147492,3,90
685,BNA,SYR,0.1836734693877551,2,90
686,BNA,TPA,0.22438822065532973,3,90
687,BNA,TYS,0.0,0,90
688,BNA,VPS,0.21070615034168566,3,90
689,BNA,XNA,0.14965986394557823,1,90
690,BOI,ATL,0.21141649048625794,3,28
691,BOI,AUS,0.14925373134328357,1,28
692,BOI,AZA,0.3893805309734513,5,28
693,BOI,BUR,0.0622568093385214,0,28
694,BOI,DEN,0.16547368421052633,2,28
695,BOI,DFW,0.1746987951807229,2,28
696,BOI,GEG,0.11053984575835475,1,28
697,BOI,IAH,0.08962264150943396,0,28
698,BOI,IDA,0.2631578947368421,4,28
699,BOI,LAS,0.23697767601602748,3,28
700,BOI,LAX,0.125,1,28
701,BOI,LGB,0.2222222222222222,3,28
702,BOI,MDW,0.1111111111111111,1,28
703,BOI,MSP,0.12761020881670534,1,28
704,BOI,OAK,0.1829436038514443,2,28
705,BOI,ORD,0.12982005141388175,1,28
706,BOI,PAE,0.13636363636363635,1,28
707,BOI,PDX,0.0911408540471638,0,28
708,BOI,PHX,0.15860379669320268,2,28
709,BOI,PSP,0.07692307692307693,0,28
710,BOI,PUW,0.1510204081632653,2,28
711,BOI,SAN,0.1227106227106227,1,28
712,BOI,SEA,0.10344259594794927,1,28
713,BOI,SFO,0.1446051167964405,1,28
714,BOI,SJC,0.11192468619246862,1,28
715,BOI,SLC,0.12175324675324675,1,28
716,BOI,SMF,0.2045028142589118,3,28
717,BOI,SNA,0.37815126050420167,5,28
718,BOS,ACK,0.29310344827586204,4,80
719,BOS,AGS,0.0,0,80
720,BOS,ATL,0.242435492853165,3,80
721,BOS,AUS,0.2243781094527363,3,80
722,BOS,AVL,0.17488789237668162,2,80
723,BOS,BNA,0.26750303520841767,4,80
724,BOS,BUF,0.27630375114364136,4,80
725,BOS,BWI,0.22627250500111135,3,80
726,BOS,BZN,0.375,5,80
727,BOS,CHS,0.23408071748878923,3,80
728,BOS,CLE,0.23210735586481113,3,80
729,BOS,CLT,0.17327339599509603,2,80
730,BOS,CMH,0.12088569718731298,1,80
731,BOS,CVG,0.2229983879634605,3,80
732,BOS,DCA,0.17184420459877991,2,80
733,BOS,DEN,0.2261938804689734,3,80
734,BOS,DFW,0.2222222222222222,3,80
735,BOS,DTW,0.22992825418517254,3,80
736,BOS,EWR,0.19978947368421052,2,80
737,BOS,EYW,0.13812154696132597,1,80
738,BOS,FLL,0.34363696152581386,5,80
739,BOS,GRR,0.15294117647058825,2,80
740,BOS,HDN,0.3333333333333333,5,80
741,BOS,HHH,0.18181818181818182,2,80
742,BOS,HNL,0.3541666666666667,5,80
743,BOS,HOU,0.25,3,80
744,BOS,HPN,0.07760141093474426,0,80
745,BOS,IAD,0.17129928894634777,2,80
746,BOS,IAH,0.19386694386694386,2,80
747,BOS,ILM,0.18932038834951456,2,80
748,BOS,IND,0.09709241952232607,0,80
749,BOS,JAX,0.23520368946963874,3,80
750,BOS,JFK,0.19186968430157128,2,80
751,BOS,LAS,0.3192960402262728,5,80
752,BOS,LAX,0.2413722267871816,3,80
753,BOS,LGA,0.19198816433367474,2,80
754,BOS,MCI,0.19456521739130433,2,80
755,BOS,MCO,0.3392857142857143,5,80
756,BOS,MDT,0.2225609756097561,3,80
757,BOS,MDW,0.27560137457044676,4,80
758,BOS,MEM,0.13533834586466165,1,80
759,BOS,MIA,0.19384925636501135,2,80
760,BOS,MKE,0.21435499515033948,3,80
761,BOS,MSN,0.5,5,80
762,BOS,MSP,0.20276872964169382,3,80
763,BOS,MSY,0.1827354260089686,2,80
764,BOS,MVY,0.3181818181818182,5,80
765,BOS,MYR,0.21030042918454936,3,80
766,BOS,OMA,0.5,5,80
767,BOS,ORD,0.19100955794504182,2,80
768,BOS,ORF,0.11386138613861387,1,80
769,BOS,PBI,0.3527234267583289,5,80
770,BOS,PDX,0.3161397670549085,5,80
771,BOS,PHL,0.19005365249690467,2,80
772,BOS,PHX,0.24466501240694788,3,80
773,BOS,PIT,0.21268163804491413,3,80
774,BOS,PNS,0.0,0,80
775,BOS,RDU,0.27117611212675197,4,80
776,BOS,RIC,0.21673596673596673,3,80
777,BOS,ROC,0.19021310181531176,2,80
778,BOS,RSW,0.31773127753303965,5,80
779,BOS,SAN,0.2544560540872772,4,80
780,BOS,SAT,0.2697201017811705,4,80
781,BOS,SAV,0.22119815668202766,3,80
782,BOS,SBN,0.0,0,80
783,BOS,SDF,0.13440860215053763,1,80
784,BOS,SEA,0.24911909795630727,3,80
785,BOS,SFO,0.24417898359991902,3,80
786,BOS,SJC,0.5485714285714286,5,80
787,BOS,SJU,0.3446327683615819,5,80
788,BOS,SLC,0.25975975975975973,4,80
789,BOS,SMF,0.4918032786885246,5,80
790,BOS,SRQ,0.16829268292682928,2,80
791,BOS,STL,0.20776699029126214,3,80
792,BOS,STT,0.2702702702702703,4,80
793,BOS,SYR,0.1891385767790262,2,80
794,BOS,TPA,0.3183994528043776,5,80
795,BOS,TVC,0.078125,0,80
796,BOS,TYS,0.11965811965811966,1,80
797,BOS,VPS,0.2564102564102564,4,80
798,BPT,DFW,0.13797634691195795,1,1
799,BQK,ATL,0.1265984654731458,1,1
800,BQN,EWR,0.4224137931034483,5,5
801,BQN,FLL,0.35281837160751567,5,5
802,BQN,JFK,0.27365356622998543,4,5
803,BQN,MCO,0.45223880597014926,5,5
804,BQN,TPA,0.41706161137440756,5,5
805,BRD,BJI,0.03571428571428571,0,2
806,BRD,MSP,0.10736196319018405,1,2
807,BRO,DFW,0.15039768618944324,2,2
808,BRO,IAH,0.11089367253750815,1,2
809,BRW,ANC,0.3596938775510204,5,1
810,BTM,SLC,0.04033379694019471,0,1
811,BTR,ATL,0.12814070351758794,1,8
812,BTR,BHM,0.0,0,8
813,BTR,CLT,0.16302952503209242,2,8
814,BTR,DCA,0.09444444444444444,0,8
815,BTR,DFW,0.1828358208955224,2,8
816,BTR,IAH,0.16095704187058185,2,8
817,BTR,MCO,0.0,0,8
818,BTR,XNA,0.5,5,8
819,BTV,ATL,0.09462915601023018,0,14
820,BTV,CLT,0.19081272084805653,2,14
821,BTV,DCA,0.1401792991035045,1,14
822,BTV,DEN,0.30851063829787234,5,14
823,BTV,DFW,0.35,5,14
824,BTV,DTW,0.3111111111111111,5,14
825,BTV,EWR,0.12040441176470588,1,14
826,BTV,IAD,0.17471042471042472,2,14
827,BTV,JFK,0.152317880794702,2,14
828,BTV,LGA,0.15548780487804878,2,14
829,BTV,MIA,0.09523809523809523,0,14
830,BTV,MSP,0.13636363636363635,1,14
831,BTV,ORD,0.12754555198285103,1,14
832,BTV,PHL,0.11410788381742738,1,14
833,BUF,ATL,0.239880059970015,3,26
834,BUF,BOS,0.19688644688644688,2,26
835,BUF,BWI,0.17741046831955923,2,26
836,BUF,CLT,0.22445255474452555,3,26
837,BUF,DCA,0.13445378151260504,1,26
838,BUF,DEN,0.20771513353115728,3,26
839,BUF,DFW,0.22736030828516376,3,26
840,BUF,DTW,0.12961622013034033,1,26
841,BUF,EWR,0.14767616191904048,1,26
842,BUF,FLL,0.40239043824701193,5,26
843,BUF,IAD,0.14046511627906977,1,26
844,BUF,JFK,0.20375985445724681,3,26
845,BUF,LAS,0.23270440251572327,3,26
846,BUF,LAX,0.40441176470588236,5,26
847,BUF,LGA,0.11856932876041157,1,26
848,BUF,MCO,0.241580310880829,3,26
849,BUF,MDW,0.1932418162618796,2,26
850,BUF,MIA,0.0,0,26
851,BUF,MSP,0.288135593220339,4,26
852,BUF,ORD,0.1683599419448476,2,26
853,BUF,PHL,0.11341222879684418,1,26
854,BUF,PHX,0.3387096774193548,5,26
855,BUF,RDU,0.15384615384615385,2,26
856,BUF,RSW,0.3023255813953488,5,26
857,BUF,SRQ,0.058823529411764705,0,26
858,BUF,TPA,0.3103448275862069,5,26
859,BUR,ABQ,0.18888888888888888,2,23
860,BUR,AUS,0.16710875331564987,2,23
861,BUR,BNA,0.2945205479452055,4,23
862,BUR,BOI,0.13229571984435798,1,23
863,BUR,DAL,0.211340206185567,3,23
864,BUR,DEN,0.21332586786114222,3,23
865,BUR,DFW,0.17232375979112272,2,23
866,BUR,EUG,0.1494661921708185,1,23
867,BUR,FLL,1.0,5,23
868,BUR,HOU,0.208955223880597,3,23
869,BUR,JFK,0.4628712871287129,5,23
870,BUR,LAS,0.24290627687016336,3,23
871,BUR,MDW,0.16230366492146597,2,23
872,BUR,OAK,0.17249666221628837,2,23
873,BUR,PDX,0.12410714285714286,1,23
874,BUR,PHX,0.17592331547786863,2,23
875,BUR,RNO,0.23782234957020057,3,23
876,BUR,SEA,0.15718849840255592,2,23
877,BUR,SFO,0.22290920924178328,3,23
878,BUR,SJC,0.15159235668789808,2,23
879,BUR,SLC,0.13342053629823414,1,23
880,BUR,SMF,0.18519646664636003,2,23
881,BUR,STS,0.12648221343873517,1,23
882,BWI,ABQ,0.375,5,68
883,BWI,ALB,0.3110213502596653,5,68
884,BWI,ATL,0.22923054460505182,3,68
885,BWI,AUS,0.2801724137931034,4,68
886,BWI,AVL,0.21052631578947367,3,68
887,BWI,BDL,0.3427442123094297,5,68
888,BWI,BHM,0.21212121212121213,3,68
889,BWI,BNA,0.30111704711024767,5,68
890,BWI,BOS,0.2848565710473649,4,68
891,BWI,BUF,0.35394809497515184,5,68
892,BWI,CHS,0.27768456375838924,4,68
893,BWI,CLE,0.3647502356267672,5,68
894,BWI,CLT,0.2213352685050798,3,68
895,BWI,CMH,0.3766122098022356,5,68
896,BWI,CVG,0.3271484375,5,68
897,BWI,DAL,0.3707926167209555,5,68
898,BWI,DEN,0.28700300701637155,4,68
899,BWI,DFW,0.2039018250471995,3,68
900,BWI,DTW,0.2431736218444101,3,68
901,BWI,ECP,0.16176470588235295,2,68
902,BWI,FLL,0.2934102934102934,4,68
903,BWI,GRR,0.21271393643031786,3,68
904,BWI,GSP,0.31840796019900497,5,68
905,BWI,HOU,0.36681547619047616,5,68
906,BWI,IAH,0.15827996340347666,2,68
907,BWI,IND,0.33916666666666667,5,68
908,BWI,ISP,0.3132848645076008,5,68
909,BWI,JAN,0.3389830508474576,5,68
910,BWI,JAX,0.3241795043536504,5,68
911,BWI,JFK,0.12525252525252525,1,68
912,BWI,LAS,0.3567787971457696,5,68
913,BWI,LAX,0.2779204107830552,4,68
914,BWI,LGA,0.46153846153846156,5,68
915,BWI,MCI,0.36013986013986016,5,68
916,BWI,MCO,0.3146184599339475,5,68
917,BWI,MDW,0.31012962073931827,5,68
918,BWI,MEM,0.2773109243697479,4,68
919,BWI,MHT,0.2808219178082192,4,68
920,BWI,MIA,0.27584814216478193,4,68
921,BWI,MKE,0.3611111111111111,5,68
922,BWI,MSP,0.20507544581618656,3,68
923,BWI,MSY,0.32486187845303865,5,68
924,BWI,MYR,0.3317445185891325,5,68
925,BWI,OAK,0.45348837209302323,5,68
926,BWI,ORD,0.20448717948717948,3,68
927,BWI,ORF,0.3474006116207951,5,68
928,BWI,PBI,0.319650067294751,5,68
929,BWI,PGD,0.13793103448275862,1,68
930,BWI,PHX,0.3521235521235521,5,68
931,BWI,PIT,0.34995383194829177,5,68
932,BWI,PVD,0.3426906779661017,5,68
933,BWI,PWM,0.32465543644716693,5,68
934,BWI,RDU,0.3029445073612684,5,68
935,BWI,ROC,0.3728251864125932,5,68
936,BWI,RSW,0.2889710412815773,4,68
937,BWI,SAN,0.3211805555555556,5,68
938,BWI,SAT,0.34416243654822337,5,68
939,BWI,SAV,0.2878787878787879,4,68
940,BWI,SDF,0.27376861397479957,4,68
941,BWI,SEA,0.285132382892057,4,68
942,BWI,SFO,0.13620689655172413,1,68
943,BWI,SJU,0.40853658536585363,5,68
944,BWI,SLC,0.23486238532110093,3,68
945,BWI,SRQ,0.29266750948166875,4,68
946,BWI,STL,0.3164852255054432,5,68
947,BWI,SYR,0.3424778761061947,5,68
948,BWI,TPA,0.29278158058494086,4,68
949,BWI,VPS,0.224,3,68
950,BZN,ATL,0.18154761904761904,2,22
951,BZN,AUS,0.3157894736842105,5,22
952,BZN,AZA,0.3283582089552239,5,22
953,BZN,BNA,0.2388888888888889,3,22
954,BZN,BOS,0.45,5,22
955,BZN,DAL,0.3076923076923077,5,22
956,BZN,DEN,0.21795332136445242,3,22
957,BZN,DFW,0.19412724306688417,2,22
958,BZN,DTW,0.10526315789473684,1,22
959,BZN,EWR,0.22279792746113988,3,22
960,BZN,IAD,0.2962962962962963,4,22
961,BZN,IAH,0.22727272727272727,3,22
962,BZN,JFK,0.35,5,22
963,BZN,LAS,0.3305084745762712,5,22
964,BZN,LAX,0.15948275862068967,2,22
965,BZN,MSP,0.11689814814814815,1,22
966,BZN,ORD,0.18628719275549807,2,22
967,BZN,PDX,0.12121212121212122,1,22
968,BZN,SAN,0.2857142857142857,4,22
969,BZN,SEA,0.15151515151515152,2,22
970,BZN,SFO,0.2152917505030181,3,22
971,BZN,SLC,0.11560226354082458,1,22
972,CAE,ATL,0.10133578995854445,1,9
973,CAE,CLT,0.10704761904761904,1,9
974,CAE,DCA,0.13656783468104222,1,9
975,CAE,DFW,0.24246395806028834,3,9
976,CAE,IAD,0.13382899628252787,1,9
977,CAE,LGA,0.12341772151898735,1,9
978,CAE,MIA,0.023255813953488372,0,9
979,CAE,ORD,0.21458773784355178,3,9
980,CAE,PHL,0.2129032258064516,3,9
981,CAK,BNA,0.2,2,11
982,CAK,CLT,0.11866859623733719,1,11
983,CAK,DCA,0.06923076923076923,0,11
984,CAK,FLL,0.5,5,11
985,CAK,MYR,0.23809523809523808,3,11
986,CAK,ORD,0.19808861859252824,2,11
987,CAK,PGD,0.16101694915254236,2,11
988,CAK,PIE,0.19642857142857142,2,11
989,CAK,SAV,0.1487603305785124,1,11
990,CAK,SFB,0.24299065420560748,3,11
991,CAK,SRQ,0.16806722689075632,2,11
992,CDC,SLC,0.07934131736526946,0,1
993,CDV,ANC,0.16445623342175067,2,2
994,CDV,YAK,0.16666666666666666,2,2
995,CHA,ATL,0.12035541195476575,1,9
996,CHA,CLT,0.15600552231937415,2,9
997,CHA,DCA,0.16,2,9
998,CHA,DFW,0.17903930131004367,2,9
999,CHA,DTW,0.16613418530351437,2,9
1000,CHA,MIA,0.07142857142857142,0,9
1001,CHA,ORD,0.18967052537845058,2,9
1002,CHA,PIE,0.3394495412844037,5,9
1003,CHA,SFB,0.4732142857142857,5,9
1004,CHO,ATL,0.1079646017699115,1,6
1005,CHO,CLT,0.11818560133166875,1,6
1006,CHO,IAD,0.0882051282051282,0,6
1007,CHO,LGA,0.13256113256113256,1,6
1008,CHO,ORD,0.05785123966942149,0,6
1009,CHO,PHL,0.20434782608695654,3,6
1010,CHS,ATL,0.13275261324041812,1,34
1011,CHS,AUS,0.1476510067114094,1,34
1012,CHS,BNA,0.18444165621079048,2,34
1013,CHS,BOS,0.3090745732255166,5,34
1014,CHS,BWI,0.199490662139219,2,34
1015,CHS,CLT,0.17592592592592593,2,34
1016,CHS,CVG,0.31896551724137934,5,34
1017,CHS,DAL,0.28654970760233917,4,34
1018,CHS,DCA,0.1325040562466198,1,34
1019,CHS,DEN,0.21646746347941567,3,34
1020,CHS,DFW,0.2289758534554538,3,34
1021,CHS,DTW,0.10540540540540541,1,34
1022,CHS,EWR,0.1784841075794621,2,34
1023,CHS,FLL,0.2531446540880503,4,34
1024,CHS,HOU,0.28888888888888886,4,34
1025,CHS,HPN,0.46405228758169936,5,34
1026,CHS,IAD,0.1676802780191138,2,34
1027,CHS,IAH,0.19868995633187772,2,34
1028,CHS,IND,0.14285714285714285,1,34
1029,CHS,JFK,0.19914802981895632,2,34
1030,CHS,LAS,0.12,1,34
1031,CHS,LAX,0.26359832635983266,4,34
1032,CHS,LCK,0.25,3,34
1033,CHS,LGA,0.18632958801498128,2,34
1034,CHS,MDW,0.1684867394695788,2,34
1035,CHS,MIA,0.16878172588832488,2,34
1036,CHS,MSP,0.25806451612903225,4,34
1037,CHS,ORD,0.13793103448275862,1,34
1038,CHS,PHL,0.2262343404568902,3,34
1039,CHS,PIT,0.325,5,34
1040,CHS,RSW,0.3333333333333333,5,34
1041,CHS,SEA,0.21693121693121692,3,34
1042,CHS,STL,0.3888888888888889,5,34
1043,CHS,TPA,0.3333333333333333,5,34
1044,CID,ATL,0.07672634271099744,0,20
1045,CID,AZA,0.2087378640776699,3,20
1046,CID,BNA,0.18633540372670807,2,20
1047,CID,CLT,0.16085271317829458,2,20
1048,CID,DCA,0.07924528301886792,0,20
1049,CID,DEN,0.17982873453853473,2,20
1050,CID,DFW,0.2194674012855831,3,20
1051,CID,FLL,0.25,3,20
1052,CID,LAS,0.21008403361344538,3,20
1053,CID,LAX,0.18181818181818182,2,20
1054,CID,MCO,0.43243243243243246,5,20
1055,CID,MIA,0.0,0,20
1056,CID,MSP,0.08478802992518704,0,20
1057,CID,ORD,0.15095087163232965,2,20
1058,CID,PGD,0.1761006289308176,2,20
1059,CID,PHX,0.24806201550387597,3,20
1060,CID,PIE,0.1958041958041958,2,20
1061,CID,SCE,0.5,5,20
1062,CID,SFB,0.23972602739726026,3,20
1063,CID,SRQ,0.2558139534883721,4,20
1064,CIU,DTW,0.1532258064516129,2,2
1065,CIU,MSP,0.17357512953367876,2,2
1066,CKB,JST,0.27586206896551724,4,6
1067,CKB,MYR,0.18181818181818182,2,6
1068,CKB,ORD,0.4,5,6
1069,CKB,PIE,0.19767441860465115,2,6
1070,CKB,SFB,0.3805309734513274,5,6
1071,CKB,VPS,0.36363636363636365,5,6
1072,CLE,ATL,0.19807692307692307,2,35
1073,CLE,AUS,0.0,0,35
1074,CLE,BNA,0.16879795396419436,2,35
1075,CLE,BOS,0.2,2,35
1076,CLE,BWI,0.16556914393226718,2,35
1077,CLE,CLT,0.183248730964467,2,35
1078,CLE,DCA,0.13130615065653076,1,35
1079,CLE,DEN,0.17348008385744235,2,35
1080,CLE,DFW,0.205249343832021,3,35
1081,CLE,DTW,0.11399317406143344,1,35
1082,CLE,EWR,0.1540436456996149,2,35
1083,CLE,FLL,0.24362139917695474,3,35
1084,CLE,IAD,0.0892018779342723,0,35
1085,CLE,IAH,0.1211340206185567,1,35
1086,CLE,JFK,0.12774655084312725,1,35
1087,CLE,LAS,0.3773784355179704,5,35
1088,CLE,LAX,0.1578313253012048,2,35
1089,CLE,LGA,0.13441483198146004,1,35
1090,CLE,MCO,0.28063410454155957,4,35
1091,CLE,MDW,0.17490494296577946,2,35
1092,CLE,MIA,0.24033816425120774,3,35
1093,CLE,MSP,0.1483554933519944,1,35
1094,CLE,MYR,0.18324607329842932,2,35
1095,CLE,ORD,0.13522012578616352,1,35
1096,CLE,PHL,0.15588235294117647,2,35
1097,CLE,PHX,0.30640243902439024,5,35
1098,CLE,RDU,0.28688524590163933,4,35
1099,CLE,RSW,0.1993704092339979,2,35
1100,CLE,SAN,0.42105263157894735,5,35
1101,CLE,SEA,0.19477911646586346,2,35
1102,CLE,SFO,0.17214397496087636,2,35
1103,CLE,SJU,0.5384615384615384,5,35
1104,CLE,SRQ,0.3076923076923077,5,35
1105,CLE,STL,0.17718120805369128,2,35
1106,CLE,TPA,0.31431079894644426,5,35
1107,CLL,BHM,0.0,0,4
1108,CLL,DFW,0.14734088927637315,1,4
1109,CLL,GNV,0.0,0,4
1110,CLL,MIA,1.0,5,4
1111,CLT,ABE,0.1404109589041096,1,141
1112,CLT,ACK,0.1,0,141
1113,CLT,AGS,0.12331502745881179,1,141
1114,CLT,ALB,0.24444444444444444,3,141
1115,CLT,ATL,0.18031854379977247,2,141
1116,CLT,ATW,0.28160919540229884,4,141
1117,CLT,AUS,0.2215370018975332,3,141
1118,CLT,AVL,0.16320598006644518,2,141
1119,CLT,AVP,0.2136602451838879,3,141
1120,CLT,BDL,0.22318840579710145,3,141
1121,CLT,BGR,0.12043795620437957,1,141
1122,CLT,BHM,0.1630859375,2,141
1123,CLT,BNA,0.19655698409239486,2,141
1124,CLT,BOS,0.2477026751072085,3,141
1125,CLT,BTR,0.12483912483912483,1,141
1126,CLT,BTV,0.12784588441331,1,141
1127,CLT,BUF,0.27620783956244305,4,141
1128,CLT,BWI,0.2394927536231884,3,141
1129,CLT,CAE,0.11695238095238095,1,141
1130,CLT,CAK,0.1384282624369142,1,141
1131,CLT,CHA,0.13621721122871605,1,141
1132,CLT,CHO,0.12385702410640066,1,141
1133,CLT,CHS,0.21326648669494794,3,141
1134,CLT,CID,0.2978723404255319,4,141
1135,CLT,CLE,0.250253807106599,4,141
1136,CLT,CMH,0.23379275140377745,3,141
1137,CLT,CRW,0.13480578827113482,1,141
1138,CLT,CSG,0.10139860139860139,1,141
1139,CLT,CVG,0.20194771911840081,3,141
1140,CLT,DAB,0.22758620689655173,3,141
1141,CLT,DAL,0.23636363636363636,3,141
1142,CLT,DAY,0.16666666666666666,2,141
1143,CLT,DCA,0.2064439140811456,3,141
1144,CLT,DEN,0.2536162005785921,4,141
1145,CLT,DFW,0.24762618690654672,3,141
1146,CLT,DSM,0.23241206030150754,3,141
1147,CLT,DTW,0.17285491419656787,2,141
1148,CLT,ECP,0.16289592760180996,2,141
1149,CLT,ERI,0.09488139825218476,0,141
1150,CLT,EVV,0.09004739336492891,0,141
1151,CLT,EWN,0.10984632896983494,1,141
1152,CLT,EWR,0.23841961852861035,3,141
1153,CLT,EYW,0.15920763022743947,2,141
1154,CLT,FAY,0.11728074727555786,1,141
1155,CLT,FLL,0.29007158418923124,4,141
1156,CLT,FLO,0.09740259740259741,0,141
1157,CLT,FSD,0.08333333333333333,0,141
1158,CLT,FWA,0.11836379460400348,1,141
1159,CLT,GNV,0.11610738255033556,1,141
1160,CLT,GPT,0.12564102564102564,1,141
1161,CLT,GRR,0.23819742489270387,3,141
1162,CLT,GSO,0.16244287494806814,2,141
1163,CLT,GSP,0.1761297798377752,2,141
1164,CLT,HHH,0.1588785046728972,2,141
1165,CLT,HOU,0.25,3,141
1166,CLT,HPN,0.11723656664340544,1,141
1167,CLT,HSV,0.13024035774175516,1,141
1168,CLT,HTS,0.08411214953271028,0,141
1169,CLT,IAD,0.18223314606741572,2,141
1170,CLT,IAH,0.22902848224736636,3,141
1171,CLT,ILM,0.19477234401349072,2,141
1172,CLT,IND,0.2510548523206751,4,141
1173,CLT,JAN,0.10955710955710955,1,141
1174,CLT,JAX,0.2844600526777875,4,141
1175,CLT,JFK,0.19956674790143514,2,141
1176,CLT,LAS,0.26595744680851063,4,141
1177,CLT,LAX,0.23306848278471434,3,141
1178,CLT,LEX,0.13478260869565217,1,141
1179,CLT,LFT,0.11658031088082901,1,141
1180,CLT,LGA,0.22746628814762243,3,141
1181,CLT,LIT,0.21225577264653642,3,141
1182,CLT,LYH,0.10376843255051885,1,141
1183,CLT,MCI,0.22544951590594745,3,141
1184,CLT,MCO,0.2948611342092134,4,141
1185,CLT,MDT,0.16132596685082873,2,141
1186,CLT,MDW,0.2478723404255319,3,141
1187,CLT,MEM,0.24598930481283424,3,141
1188,CLT,MGM,0.10841836734693877,1,141
1189,CLT,MHT,0.16135458167330677,2,141
1190,CLT,MIA,0.24379811804961504,3,141
1191,CLT,MKE,0.23302752293577983,3,141
1192,CLT,MLB,0.13529921942758022,1,141
1193,CLT,MOB,0.11188811188811189,1,141
1194,CLT,MSN,0.22435897435897437,3,141
1195,CLT,MSP,0.18480492813141683,2,141
1196,CLT,MSY,0.22464152947424323,3,141
1197,CLT,MVY,0.1,0,141
1198,CLT,MYR,0.16575663026521062,2,141
1199,CLT,OAJ,0.12271689497716895,1,141
1200,CLT,OKC,0.2798459563543004,4,141
1201,CLT,OMA,0.24081115335868186,3,141
1202,CLT,ONT,0.3564954682779456,5,141
1203,CLT,ORD,0.22837066315327184,3,141
1204,CLT,ORF,0.23717685679113665,3,141
1205,CLT,PBI,0.21372767857142858,3,141
1206,CLT,PDX,0.2900232018561485,4,141
1207,CLT,PGV,0.08206330597889801,0,141
1208,CLT,PHF,0.11733684904416612,1,141
1209,CLT,PHL,0.24917763157894737,3,141
1210,CLT,PHX,0.22330460846759087,3,141
1211,CLT,PIA,0.13454075032341525,1,141
1212,CLT,PIT,0.25,3,141
1213,CLT,PNS,0.18388977212506624,2,141
1214,CLT,PVD,0.21870794078061911,3,141
1215,CLT,PWM,0.2035541195476575,3,141
1216,CLT,RAP,0.11801242236024845,1,141
1217,CLT,RDU,0.2331681725444477,3,141
1218,CLT,RIC,0.2554369315935152,4,141
1219,CLT,ROA,0.13199665831244778,1,141
1220,CLT,ROC,0.22407732864674867,3,141
1221,CLT,RSW,0.20202020202020202,3,141
1222,CLT,SAN,0.24879518072289156,3,141
